Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Category,Segmentation
0,1,58,1,3,9.0,0,1.0,6.0,2
0,1,71,0,3,1.0,0,5.0,6.0,3
0,1,53,0,8,1.0,0,5.0,6.0,1
0,1,36,1,4,8.0,2,4.0,3.0,3
0,0,33,0,1,0.0,0,4.0,1.0,4
0,0,32,1,1,0.0,0,3.0,4.0,2
1,0,49,1,6,0.0,0,1.0,3.0,4
0,1,84,0,2,1.0,1,2.0,6.0,2
0,1,30,1,0,0.0,0,4.0,6.0,1
0,0,26,0,0,1.0,0,4.0,3.0,1
1,1,41,1,3,5.0,1,3.0,5.0,2
0,0,25,0,0,4.0,0,5.0,6.0,4
0,1,26,1,0,9.0,1,3.0,2.0,4
1,0,27,0,4,0.0,0,5.0,3.0,1
1,1,80,1,2,0.0,0,1.0,6.0,3
1,1,50,1,0,1.0,0,3.0,6.0,4
1,1,66,1,3,0.0,0,2.0,6.0,3
0,1,58,0,8,1.0,1,5.0,6.0,2
1,0,42,1,4,0.0,0,3.0,6.0,2
1,0,37,1,3,0.0,0,3.0,6.0,2
0,1,49,1,3,0.0,0,1.0,6.0,3
0,0,39,1,6,3.0,0,2.0,1.0,1
0,1,69,0,2,0.0,0,3.0,6.0,3
1,1,50,1,3,1.0,1,5.0,6.0,3
0,1,37,1,6,8.0,2,2.0,3.0,2
0,1,61,0,6,1.0,0,2.0,6.0,1
0,1,52,1,8,1.0,1,4.0,1.0,3
1,0,23,0,0,1.0,0,4.0,6.0,4
1,0,27,1,1,9.0,0,7.0,3.0,3
0,0,43,1,3,1.0,0,2.0,6.0,1
1,0,35,0,6,1.0,0,1.0,6.0,2
1,1,52,0,8,1.0,0,1.0,3.0,1
0,1,48,1,8,0.0,1,4.0,6.0,3
0,0,26,0,3,8.0,0,5.0,5.0,1
1,0,49,1,3,1.0,0,2.0,2.0,3
0,0,37,1,6,0.0,0,1.0,6.0,1
0,0,30,0,8,13.0,0,4.0,3.0,4
0,0,43,0,6,0.0,0,1.0,4.0,4
1,0,42,1,3,0.0,0,3.0,6.0,3
0,1,60,1,3,0.0,2,2.0,6.0,3
1,0,23,0,0,4.0,0,7.0,3.0,4
0,1,81,1,2,9.0,0,1.0,6.0,2
1,1,45,1,1,2.0,0,1.0,4.0,1
0,0,33,1,3,1.0,0,2.0,6.0,3
0,0,25,0,6,8.0,0,2.0,4.0,4
0,1,38,0,8,1.0,2,5.0,2.0,2
0,1,25,1,8,8.0,1,2.0,6.0,1
0,1,62,1,3,1.0,1,2.0,6.0,2
0,1,45,1,3,1.0,0,4.0,3.0,2
1,0,63,1,3,1.0,0,2.0,6.0,2
1,1,39,1,3,0.0,1,2.0,6.0,1
1,0,25,0,1,1.0,0,1.0,6.0,2
1,0,67,1,3,0.0,0,1.0,7.0,2
0,1,81,1,6,1.0,0,1.0,6.0,4
0,0,31,1,3,1.0,0,4.0,7.0,3
0,0,22,0,0,1.0,0,4.0,6.0,4
1,0,33,0,1,1.0,0,2.0,4.0,2
1,1,42,0,3,8.0,1,5.0,6.0,2
0,1,25,0,8,4.0,1,8.0,4.0,4
1,1,41,1,3,1.0,1,2.0,6.0,2
1,1,40,1,3,1.0,0,1.0,6.0,4
1,1,50,1,3,0.0,2,2.0,6.0,3
1,0,31,0,6,9.0,0,4.0,6.0,3
1,1,63,1,3,0.0,2,2.0,6.0,3
0,1,57,0,8,0.0,1,4.0,6.0,1
1,0,40,1,3,0.0,0,1.0,6.0,1
1,1,45,1,3,8.0,1,3.0,6.0,2
0,0,25,1,0,1.0,0,3.0,6.0,4
1,0,22,0,0,0.0,0,4.0,4.0,4
1,0,38,1,3,1.0,0,3.0,6.0,1
0,1,37,1,3,9.0,2,2.0,6.0,3
0,1,78,0,2,1.0,1,2.0,2.0,1
1,1,37,1,3,2.0,2,2.0,6.0,2
0,1,43,1,0,5.0,2,2.0,6.0,4
0,0,23,0,0,1.0,0,4.0,6.0,4
0,0,43,0,3,0.0,0,1.0,3.0,4
0,1,43,1,3,2.0,2,2.0,6.0,3
0,1,71,0,2,3.0,1,2.0,6.0,4
1,1,38,1,3,8.0,0,1.0,6.0,4
0,1,48,1,8,9.0,1,4.0,6.0,2
0,1,53,1,3,1.0,2,3.0,6.0,3
1,1,41,0,1,0.0,0,2.0,4.0,1
1,0,28,1,7,0.0,0,2.0,6.0,4
0,0,22,0,0,1.0,0,6.0,4.0,4
1,1,43,1,3,3.0,2,2.0,6.0,3
0,1,28,0,4,0.0,2,2.0,6.0,1
1,1,48,1,4,1.0,2,6.0,4.0,2
0,1,42,1,3,14.0,0,2.0,6.0,1
1,0,38,1,0,0.0,0,4.0,6.0,1
1,0,42,1,1,6.0,0,3.0,6.0,4
0,0,43,1,6,1.0,0,2.0,6.0,2
1,1,46,1,3,1.0,2,2.0,2.0,3
1,0,43,1,1,1.0,0,2.0,6.0,2
1,0,28,1,0,1.0,0,6.0,6.0,4
1,1,48,1,1,0.0,2,4.0,6.0,2
0,1,82,0,2,1.0,1,2.0,6.0,1
0,1,49,1,3,1.0,0,2.0,6.0,3
1,1,41,1,3,0.0,2,2.0,6.0,3
0,1,66,1,6,0.0,2,2.0,6.0,2
0,0,22,0,0,0.0,0,5.0,2.0,4
1,0,31,1,0,9.0,0,3.0,3.0,4
1,1,49,1,3,3.0,1,5.0,6.0,3
0,1,77,0,2,1.0,1,2.0,6.0,1
0,0,41,1,6,0.0,0,2.0,3.0,2
0,1,78,0,6,0.0,0,1.0,6.0,4
0,0,41,1,3,7.0,0,1.0,6.0,1
1,1,39,1,3,3.0,2,2.0,6.0,3
0,1,50,1,8,0.0,1,3.0,6.0,2
0,1,35,1,3,3.0,2,2.0,6.0,3
1,1,52,1,4,1.0,2,3.0,6.0,2
1,1,50,1,1,4.0,2,4.0,3.0,1
0,1,63,0,0,0.0,2,4.0,4.0,2
1,1,47,1,3,0.0,0,3.0,6.0,2
1,0,38,0,3,4.0,0,2.0,6.0,1
0,0,32,0,4,2.0,0,2.0,6.0,4
0,0,31,0,0,0.0,0,6.0,6.0,4
0,1,36,0,8,1.0,1,3.0,6.0,2
0,1,67,1,3,0.0,0,1.0,6.0,4
0,1,53,1,6,8.0,2,4.0,6.0,3
0,1,51,1,3,0.0,0,1.0,3.0,2
0,1,56,0,8,0.0,0,2.0,4.0,1
0,1,72,1,8,1.0,1,4.0,6.0,2
1,1,42,1,3,2.0,2,2.0,6.0,3
1,1,26,0,5,9.0,2,2.0,3.0,1
0,0,37,1,6,1.0,0,2.0,3.0,1
0,0,18,0,0,1.0,0,4.0,3.0,4
0,0,29,0,7,1.0,0,7.0,6.0,4
1,0,70,1,2,0.0,0,1.0,6.0,4
1,0,19,0,0,1.0,0,5.0,3.0,4
0,1,46,1,3,5.0,2,2.0,3.0,3
0,1,53,0,8,1.0,1,4.0,6.0,1
1,1,50,1,3,0.0,0,1.0,6.0,2
1,1,43,1,3,1.0,2,3.0,4.0,2
1,0,23,0,0,0.0,0,4.0,7.0,4
1,1,61,1,3,0.0,2,2.0,4.0,2
0,1,27,1,4,9.0,2,2.0,6.0,1
1,1,83,1,2,1.0,0,1.0,6.0,3
0,1,32,1,0,5.0,0,2.0,6.0,4
0,1,58,1,3,1.0,2,5.0,6.0,2
0,1,67,1,4,1.0,2,3.0,6.0,3
1,0,19,0,0,8.0,0,5.0,3.0,4
0,1,88,1,2,0.0,1,2.0,6.0,1
0,1,35,1,3,7.0,0,2.0,6.0,1
0,1,45,1,3,0.0,2,4.0,6.0,2
1,1,35,1,3,9.0,2,4.0,6.0,2
1,1,27,0,0,0.0,0,2.0,6.0,4
0,1,35,1,8,4.0,1,3.0,6.0,2
1,0,20,0,0,2.0,0,3.0,4.0,4
0,1,41,0,6,12.0,2,3.0,4.0,1
1,0,33,0,0,1.0,0,6.0,3.0,3
0,1,58,1,3,0.0,0,1.0,6.0,3
0,1,86,0,8,0.0,1,2.0,6.0,1
0,1,61,0,1,7.0,2,5.0,4.0,4
0,0,32,1,3,0.0,0,3.0,3.0,4
0,0,20,0,0,0.0,0,3.0,3.0,4
0,0,32,0,3,0.0,0,4.0,6.0,4
1,1,69,0,3,0.0,1,2.0,6.0,3
1,0,35,1,6,9.0,0,4.0,6.0,3
1,0,72,1,2,1.0,0,2.0,6.0,4
1,1,37,1,3,0.0,0,1.0,6.0,3
0,0,33,1,0,4.0,0,1.0,6.0,4
0,1,40,0,8,0.0,2,4.0,4.0,4
1,1,55,1,3,1.0,0,2.0,6.0,3
0,1,23,0,8,1.0,1,9.0,6.0,1
1,1,51,0,4,1.0,1,1.0,4.0,4
0,1,69,0,4,0.0,2,3.0,6.0,2
1,1,73,0,2,0.0,1,2.0,6.0,3
1,0,20,0,7,1.0,0,3.0,3.0,2
1,0,53,1,3,1.0,0,1.0,6.0,2
1,1,46,1,3,0.0,2,4.0,1.0,1
1,1,53,1,1,0.0,0,4.0,1.0,2
0,1,53,0,8,0.0,2,5.0,4.0,2
0,1,50,0,8,0.0,1,4.0,6.0,2
1,1,66,1,3,1.0,2,3.0,6.0,3
1,1,86,1,2,1.0,0,2.0,6.0,2
1,0,27,1,4,8.0,0,1.0,6.0,1
1,0,42,1,3,8.0,0,1.0,6.0,3
0,0,33,0,7,11.0,0,9.0,6.0,4
0,1,82,0,8,1.0,1,2.0,6.0,2
0,1,26,0,6,8.0,0,2.0,4.0,4
0,1,38,1,1,0.0,2,4.0,4.0,2
1,0,32,1,3,6.0,0,7.0,4.0,1
0,0,20,0,0,1.0,0,5.0,3.0,4
0,0,27,0,6,0.0,0,3.0,2.0,4
0,0,22,0,0,0.0,0,4.0,6.0,4
0,1,80,1,2,0.0,1,3.0,6.0,2
0,1,77,1,2,0.0,0,1.0,6.0,4
0,0,22,0,0,1.0,0,2.0,4.0,4
1,1,32,1,0,0.0,0,2.0,6.0,1
0,1,49,1,6,1.0,2,2.0,6.0,1
0,1,55,1,8,0.0,1,9.0,6.0,1
0,0,28,1,6,1.0,0,2.0,3.0,4
1,1,42,0,4,1.0,0,1.0,6.0,1
1,0,20,0,0,1.0,0,3.0,7.0,4
0,1,43,1,7,0.0,1,6.0,4.0,4
1,1,73,1,4,0.0,0,1.0,4.0,2
1,0,46,0,1,1.0,0,3.0,3.0,4
0,1,28,0,4,0.0,2,2.0,6.0,4
1,1,35,1,6,9.0,2,2.0,2.0,1
1,1,48,1,3,3.0,1,3.0,4.0,2
1,0,32,1,3,0.0,0,3.0,4.0,4
0,1,66,1,8,0.0,2,2.0,6.0,3
1,1,47,1,3,8.0,1,2.0,6.0,3
0,1,28,1,0,1.0,0,2.0,6.0,3
1,1,35,1,3,3.0,2,2.0,6.0,3
1,1,75,1,2,1.0,1,2.0,6.0,2
0,1,48,1,8,1.0,1,3.0,6.0,2
0,0,41,1,6,1.0,0,4.0,6.0,1
1,0,25,0,4,1.0,0,3.0,6.0,4
1,1,52,0,4,0.0,2,3.0,4.0,2
0,1,58,1,4,0.0,2,2.0,6.0,3
1,0,49,1,3,0.0,0,3.0,2.0,2
0,0,28,1,7,9.0,0,5.0,7.0,4
0,0,53,1,3,0.0,0,1.0,6.0,2
1,0,27,1,4,0.0,0,4.0,6.0,4
1,0,33,1,6,0.0,0,4.0,4.0,1
1,1,89,1,2,0.0,1,2.0,6.0,3
1,0,40,1,3,1.0,0,1.0,5.0,2
0,0,27,0,0,10.0,0,5.0,6.0,4
0,1,37,1,8,1.0,0,6.0,6.0,4
0,1,56,0,2,0.0,1,3.0,3.0,1
0,1,48,1,8,2.0,1,5.0,6.0,3
1,0,32,1,1,0.0,0,1.0,6.0,1
0,1,39,1,4,1.0,2,3.0,6.0,1
1,0,39,1,3,9.0,0,1.0,6.0,3
0,1,60,0,3,1.0,1,4.0,3.0,2
1,0,33,1,1,9.0,0,2.0,6.0,1
1,1,50,0,3,0.0,2,4.0,4.0,3
1,0,20,0,6,1.0,0,4.0,6.0,3
1,0,37,0,1,0.0,0,1.0,6.0,4
0,1,25,1,4,1.0,0,2.0,6.0,3
0,1,37,1,6,11.0,0,6.0,6.0,4
0,1,68,1,1,0.0,0,1.0,6.0,4
0,0,20,0,0,2.0,0,3.0,6.0,4
1,1,30,0,4,1.0,2,6.0,6.0,2
1,1,83,1,3,0.0,1,2.0,6.0,3
1,0,52,1,3,0.0,0,1.0,6.0,4
1,0,19,0,0,7.0,0,1.0,4.0,4
1,1,36,1,1,11.0,0,2.0,4.0,3
0,0,31,0,0,1.0,0,4.0,4.0,3
0,1,51,1,3,0.0,2,2.0,2.0,3
1,1,53,1,3,8.0,2,2.0,6.0,1
1,0,31,1,0,1.0,0,1.0,6.0,4
0,1,57,0,6,0.0,0,4.0,3.0,1
0,1,36,1,3,0.0,2,5.0,6.0,3
1,0,41,1,7,1.0,0,2.0,6.0,1
0,1,69,1,3,0.0,0,1.0,3.0,1
0,1,37,0,6,11.0,2,2.0,6.0,2
1,0,49,1,4,0.0,0,1.0,6.0,1
0,1,59,1,7,0.0,2,3.0,6.0,2
1,1,37,1,4,2.0,1,2.0,4.0,1
1,1,68,1,2,3.0,1,4.0,6.0,3
1,0,42,1,3,1.0,0,2.0,6.0,1
1,1,46,1,3,1.0,2,4.0,6.0,2
0,0,49,0,6,1.0,0,3.0,3.0,4
1,0,33,1,1,1.0,0,5.0,6.0,4
0,1,33,0,3,1.0,0,3.0,4.0,1
0,0,32,0,7,0.0,0,3.0,4.0,4
1,1,87,1,2,0.0,1,2.0,6.0,1
0,1,52,1,6,0.0,2,4.0,6.0,2
1,0,27,0,1,14.0,0,8.0,4.0,4
0,1,63,1,6,6.0,0,2.0,6.0,4
1,1,89,1,2,1.0,1,2.0,2.0,3
0,1,31,0,8,1.0,2,2.0,4.0,4
1,0,41,1,3,0.0,0,1.0,6.0,3
1,1,50,1,3,1.0,1,7.0,2.0,2
1,1,70,0,1,0.0,2,2.0,4.0,2
1,1,55,1,1,1.0,2,3.0,3.0,2
1,1,36,1,5,8.0,2,5.0,6.0,2
1,1,66,1,2,4.0,0,1.0,6.0,2
1,1,49,0,1,5.0,2,5.0,4.0,4
0,1,65,1,3,1.0,2,4.0,6.0,2
1,0,23,0,0,1.0,0,4.0,3.0,4
0,1,45,0,3,3.0,1,4.0,6.0,3
0,0,33,0,6,1.0,0,5.0,3.0,4
0,1,48,1,8,1.0,1,3.0,6.0,1
0,0,28,1,0,5.0,0,4.0,6.0,4
1,0,27,1,3,0.0,0,8.0,4.0,3
1,1,45,1,1,1.0,0,3.0,3.0,4
1,1,49,1,6,2.0,2,3.0,6.0,1
1,1,56,1,3,1.0,2,2.0,6.0,3
1,1,29,0,3,0.0,2,2.0,3.0,1
1,1,57,1,3,0.0,2,4.0,6.0,3
0,1,65,0,6,1.0,0,1.0,6.0,1
1,1,61,1,1,1.0,2,5.0,6.0,2
1,0,32,0,0,0.0,0,4.0,3.0,3
0,1,35,1,3,1.0,0,1.0,3.0,1
1,1,82,1,2,1.0,1,2.0,6.0,1
1,1,37,0,1,1.0,0,4.0,4.0,1
0,0,32,1,0,2.0,0,3.0,6.0,3
1,1,81,1,2,1.0,1,2.0,6.0,3
0,0,49,1,3,0.0,0,1.0,6.0,2
0,1,46,1,7,1.0,0,3.0,6.0,4
0,0,27,1,6,9.0,0,3.0,6.0,2
1,1,66,1,2,6.0,2,4.0,5.0,2
0,1,31,1,3,0.0,2,3.0,1.0,4
0,1,53,1,4,4.0,2,2.0,6.0,3
1,0,29,1,4,0.0,0,5.0,3.0,4
0,1,60,1,6,1.0,2,5.0,3.0,2
1,0,43,0,4,4.0,0,6.0,7.0,2
0,1,73,1,6,5.0,0,1.0,4.0,1
0,1,47,0,6,0.0,2,3.0,6.0,3
0,0,20,0,0,1.0,0,3.0,6.0,4
0,1,38,1,3,0.0,0,2.0,7.0,2
1,1,56,1,2,5.0,1,9.0,6.0,3
0,1,51,1,3,0.0,2,5.0,6.0,3
0,1,27,1,3,4.0,2,2.0,6.0,1
0,0,30,1,3,2.0,0,2.0,6.0,1
0,1,49,1,3,1.0,2,4.0,2.0,1
1,0,30,1,0,0.0,0,6.0,3.0,4
0,1,26,0,4,9.0,2,2.0,6.0,1
0,1,42,1,3,3.0,2,4.0,6.0,2
0,1,49,1,8,1.0,1,5.0,5.0,3
0,1,59,1,8,3.0,1,4.0,6.0,2
1,1,49,1,3,0.0,2,5.0,2.0,3
0,1,32,1,3,9.0,2,2.0,6.0,3
0,1,41,1,6,5.0,0,1.0,6.0,1
0,1,71,1,8,1.0,1,4.0,6.0,2
0,1,62,1,6,0.0,2,3.0,6.0,3
1,0,41,0,4,0.0,0,1.0,6.0,1
0,0,41,1,4,2.0,0,2.0,6.0,3
0,1,53,1,3,3.0,2,3.0,6.0,3
0,1,46,1,4,2.0,0,4.0,3.0,1
0,1,50,1,8,1.0,1,3.0,6.0,3
1,1,40,0,3,1.0,0,1.0,6.0,3
1,0,49,0,3,9.0,0,1.0,1.0,2
1,0,30,1,0,9.0,0,3.0,6.0,4
0,1,36,1,3,0.0,2,4.0,6.0,2
1,1,66,1,2,0.0,1,3.0,6.0,3
1,0,27,0,0,0.0,0,4.0,4.0,3
0,0,42,0,6,1.0,0,3.0,6.0,1
0,0,28,0,4,1.0,0,1.0,4.0,1
0,1,48,1,6,6.0,0,2.0,7.0,2
0,1,36,0,6,9.0,2,2.0,6.0,2
0,1,40,1,3,1.0,0,2.0,6.0,2
1,1,57,1,3,0.0,1,2.0,6.0,3
1,0,42,1,6,5.0,0,7.0,6.0,1
1,0,21,0,0,1.0,0,7.0,2.0,4
1,0,27,1,0,0.0,0,4.0,6.0,4
1,1,46,1,3,4.0,1,5.0,6.0,3
1,0,27,0,1,0.0,0,6.0,6.0,4
1,0,25,0,7,8.0,0,5.0,6.0,4
0,1,87,1,2,0.0,1,2.0,6.0,1
0,0,27,1,0,1.0,0,3.0,6.0,4
1,1,48,1,7,6.0,0,1.0,6.0,3
0,1,51,1,4,1.0,2,4.0,6.0,1
0,1,48,1,3,7.0,2,2.0,6.0,3
0,1,52,0,3,0.0,1,2.0,6.0,1
1,1,68,1,2,0.0,1,2.0,6.0,2
0,1,35,1,3,3.0,2,3.0,6.0,2
1,1,39,1,5,9.0,0,1.0,6.0,4
1,1,53,1,3,2.0,1,2.0,2.0,3
0,1,41,1,3,1.0,2,2.0,6.0,3
0,1,41,1,3,11.0,1,2.0,6.0,1
1,0,25,0,1,1.0,0,1.0,6.0,1
1,1,23,0,0,7.0,1,2.0,6.0,2
1,1,35,1,3,0.0,1,2.0,7.0,3
0,1,51,1,8,1.0,0,3.0,6.0,3
1,0,38,1,1,1.0,0,1.0,6.0,1
0,1,62,1,3,10.0,0,1.0,6.0,2
0,1,60,1,8,1.0,1,6.0,2.0,2
0,1,47,1,8,1.0,1,4.0,6.0,3
0,0,22,0,7,0.0,0,4.0,6.0,4
1,0,31,0,7,0.0,0,3.0,6.0,4
1,1,38,1,1,3.0,0,2.0,6.0,1
1,1,42,0,6,6.0,2,5.0,6.0,1
1,1,50,1,3,1.0,2,3.0,6.0,3
0,1,38,0,3,5.0,2,3.0,3.0,2
1,1,55,1,4,0.0,2,3.0,6.0,2
1,1,71,1,3,1.0,2,2.0,6.0,3
0,1,38,0,3,10.0,2,4.0,7.0,1
0,1,77,1,3,1.0,0,1.0,6.0,1
0,0,33,0,1,1.0,0,3.0,4.0,4
0,1,72,0,8,0.0,1,2.0,6.0,2
1,1,43,0,1,9.0,2,4.0,4.0,1
1,0,35,1,3,0.0,0,3.0,6.0,2
1,0,33,1,4,1.0,0,3.0,6.0,1
0,1,27,1,6,0.0,2,2.0,6.0,1
0,0,21,0,0,0.0,0,6.0,3.0,4
1,1,41,1,3,0.0,2,2.0,6.0,3
0,0,29,1,3,9.0,0,3.0,6.0,1
1,1,46,0,3,8.0,0,1.0,6.0,2
0,1,46,1,3,1.0,0,1.0,2.0,4
1,1,53,0,1,3.0,0,1.0,6.0,1
0,1,36,1,8,1.0,1,4.0,6.0,2
1,1,36,0,1,0.0,2,2.0,4.0,1
0,1,25,1,6,1.0,1,2.0,3.0,4
0,0,61,1,6,1.0,0,3.0,2.0,3
0,1,61,0,6,1.0,2,2.0,7.0,2
0,1,53,1,3,0.0,2,2.0,6.0,3
0,1,69,0,8,1.0,1,4.0,6.0,3
0,0,47,1,6,4.0,0,1.0,6.0,1
1,1,26,1,6,5.0,0,7.0,6.0,4
1,0,39,1,3,9.0,0,1.0,6.0,2
0,1,47,0,3,0.0,0,4.0,1.0,1
1,1,69,1,3,7.0,0,1.0,6.0,1
0,1,46,1,3,8.0,2,2.0,1.0,2
1,0,37,1,4,1.0,0,3.0,6.0,4
1,0,50,1,3,6.0,0,1.0,6.0,2
1,1,52,1,4,0.0,2,4.0,6.0,3
0,0,28,1,0,5.0,0,4.0,6.0,3
0,0,42,1,6,3.0,0,2.0,2.0,1
0,1,45,1,8,1.0,1,5.0,4.0,2
0,1,57,1,2,1.0,1,2.0,6.0,2
0,0,48,1,6,0.0,0,3.0,2.0,1
0,0,18,0,0,1.0,0,3.0,6.0,4
0,1,51,0,3,3.0,2,2.0,6.0,3
1,0,29,1,1,1.0,0,5.0,1.0,2
1,1,47,1,3,0.0,2,4.0,4.0,3
1,1,38,0,3,4.0,2,4.0,1.0,3
0,1,37,1,3,1.0,0,1.0,3.0,1
0,0,22,0,0,9.0,0,4.0,6.0,4
1,1,61,1,1,0.0,2,2.0,6.0,3
0,1,42,1,3,0.0,2,2.0,6.0,3
0,1,60,1,3,1.0,2,2.0,3.0,2
0,1,73,1,6,1.0,1,4.0,6.0,2
1,1,49,1,3,1.0,0,1.0,6.0,3
0,1,72,1,2,3.0,1,2.0,6.0,3
1,1,43,1,3,1.0,2,2.0,6.0,3
0,1,38,1,4,5.0,0,2.0,1.0,1
1,1,35,1,3,0.0,2,3.0,6.0,3
1,1,82,0,2,1.0,1,2.0,6.0,2
0,1,63,1,3,9.0,0,1.0,6.0,1
0,1,73,1,8,11.0,1,2.0,6.0,3
1,1,38,1,3,4.0,0,1.0,3.0,2
1,0,42,1,5,10.0,0,1.0,6.0,1
1,1,43,1,1,0.0,2,2.0,6.0,2
0,0,31,0,5,14.0,0,1.0,6.0,4
1,0,42,1,6,1.0,0,3.0,6.0,4
0,1,32,1,3,9.0,2,2.0,6.0,2
0,1,39,1,3,3.0,2,4.0,4.0,1
1,1,48,1,3,0.0,2,4.0,6.0,2
0,1,39,1,3,6.0,2,2.0,6.0,3
0,1,55,1,3,9.0,2,2.0,1.0,3
0,1,60,1,4,1.0,1,2.0,3.0,2
1,0,51,1,6,1.0,0,1.0,6.0,1
1,1,61,1,3,0.0,2,3.0,4.0,2
1,0,43,1,3,1.0,0,1.0,6.0,1
1,1,55,1,3,2.0,2,3.0,6.0,3
1,1,43,1,3,1.0,2,5.0,6.0,3
0,1,45,0,8,0.0,2,3.0,4.0,2
1,1,50,1,3,1.0,2,5.0,4.0,3
0,1,40,0,3,1.0,2,2.0,5.0,3
0,0,19,0,0,0.0,0,3.0,6.0,4
1,0,25,1,4,3.0,0,1.0,6.0,1
1,0,89,1,2,2.0,0,1.0,6.0,4
1,1,49,1,3,0.0,2,3.0,6.0,3
1,1,46,1,1,1.0,2,5.0,6.0,2
1,1,83,1,2,0.0,0,2.0,6.0,3
0,1,35,1,8,6.0,2,4.0,6.0,2
1,1,71,1,2,1.0,0,2.0,3.0,3
0,1,50,1,3,0.0,2,3.0,6.0,3
0,1,58,0,8,12.0,1,2.0,6.0,3
0,1,35,1,3,1.0,2,4.0,3.0,1
0,1,67,1,8,0.0,1,2.0,6.0,3
0,1,35,0,4,0.0,2,5.0,4.0,3
0,1,61,1,8,1.0,1,3.0,6.0,3
1,0,29,0,6,0.0,0,2.0,3.0,2
0,1,47,1,8,0.0,2,5.0,2.0,2
1,0,37,0,3,4.0,0,2.0,6.0,3
0,0,18,0,0,9.0,0,3.0,6.0,4
1,0,23,0,6,0.0,0,2.0,3.0,3
0,0,29,0,5,11.0,0,3.0,3.0,4
1,0,43,1,3,1.0,0,4.0,6.0,1
0,1,66,1,3,0.0,0,5.0,6.0,1
0,1,45,1,8,1.0,1,3.0,6.0,3
1,1,67,1,2,1.0,0,1.0,4.0,1
1,1,49,1,7,9.0,0,2.0,6.0,3
0,1,38,0,8,1.0,1,4.0,6.0,4
1,1,38,0,1,1.0,0,2.0,4.0,1
1,0,32,1,5,10.0,0,1.0,6.0,4
0,1,48,1,3,8.0,2,2.0,6.0,3
1,0,42,1,5,7.0,0,1.0,6.0,1
1,0,50,1,3,8.0,0,3.0,6.0,3
0,1,50,1,3,0.0,2,3.0,2.0,3
1,1,30,1,1,8.0,1,6.0,4.0,4
1,1,27,1,4,1.0,0,2.0,4.0,4
1,1,43,1,1,1.0,2,4.0,6.0,2
1,0,25,0,7,1.0,0,2.0,6.0,4
1,0,27,1,7,12.0,0,3.0,6.0,1
0,0,43,1,3,1.0,0,1.0,6.0,2
0,1,37,1,6,1.0,2,4.0,6.0,2
1,0,27,1,0,1.0,0,9.0,6.0,3
0,1,61,1,0,1.0,0,2.0,6.0,1
0,1,41,0,1,0.0,2,2.0,7.0,3
1,0,50,1,3,0.0,0,1.0,6.0,2
1,1,60,1,3,1.0,2,2.0,6.0,3
0,0,20,0,0,0.0,0,4.0,6.0,4
0,1,66,1,7,1.0,1,2.0,6.0,2
0,1,36,1,5,5.0,0,1.0,6.0,4
0,1,65,1,2,1.0,1,2.0,6.0,2
0,0,20,0,0,1.0,0,4.0,6.0,4
1,1,38,1,3,0.0,0,1.0,6.0,2
0,0,31,1,7,0.0,0,2.0,3.0,4
1,1,81,1,2,0.0,1,2.0,6.0,3
1,0,52,1,2,4.0,0,1.0,6.0,1
0,1,57,1,3,0.0,0,1.0,3.0,2
0,1,30,0,6,1.0,2,3.0,3.0,1
0,1,55,0,6,1.0,0,3.0,4.0,1
0,0,38,1,3,8.0,0,1.0,6.0,1
0,1,70,0,2,0.0,1,2.0,3.0,3
0,1,59,0,3,0.0,0,1.0,6.0,2
0,1,39,1,0,1.0,0,3.0,3.0,4
1,1,58,1,3,9.0,2,3.0,6.0,3
0,1,30,0,6,11.0,0,2.0,5.0,4
1,1,73,1,3,1.0,2,2.0,6.0,3
0,0,38,1,6,1.0,0,2.0,6.0,1
0,0,25,0,0,1.0,0,5.0,6.0,4
0,1,53,1,3,3.0,1,3.0,7.0,4
1,0,27,0,0,0.0,0,4.0,3.0,1
0,1,49,1,3,6.0,2,2.0,6.0,3
1,1,51,1,3,6.0,2,5.0,6.0,3
0,0,33,0,0,0.0,0,7.0,4.0,4
0,1,61,1,6,6.0,2,2.0,6.0,1
1,1,47,0,1,0.0,0,1.0,6.0,1
1,1,36,1,1,0.0,0,1.0,3.0,2
0,1,32,1,6,1.0,2,2.0,3.0,1
1,1,40,0,5,9.0,2,5.0,4.0,1
1,1,77,1,2,0.0,1,2.0,6.0,3
1,1,72,1,2,1.0,1,4.0,2.0,2
0,1,84,0,2,0.0,0,1.0,6.0,1
0,1,32,1,3,1.0,0,2.0,6.0,4
1,1,52,1,3,1.0,2,3.0,6.0,2
1,1,47,1,2,2.0,1,4.0,6.0,4
1,1,63,1,3,4.0,2,4.0,6.0,3
0,1,35,1,8,2.0,2,5.0,6.0,2
1,1,27,1,7,9.0,0,1.0,3.0,3
0,0,49,1,3,0.0,0,1.0,6.0,2
1,0,31,0,5,8.0,0,1.0,6.0,4
0,1,61,1,8,5.0,1,2.0,6.0,3
1,0,30,1,3,9.0,0,5.0,6.0,1
0,0,23,0,0,1.0,0,3.0,4.0,4
0,1,42,0,6,8.0,0,2.0,4.0,1
1,1,48,1,1,0.0,1,5.0,4.0,1
0,1,39,0,6,0.0,2,2.0,6.0,3
0,1,43,1,8,6.0,1,3.0,4.0,1
